framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.10123519897460938
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0723360002040863
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,16,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07249919772148132
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.36989119052886965
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,32,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07375040054321289
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,64,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07529600262641907
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,128,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07555840015411378
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,256,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07750080227851867
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.745472002029419
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,512,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.08068479895591736
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.36935040950775144
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.7461184024810791
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1024,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.16040960550308228
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.7451807975769043
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.37449278831481936
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.19737600088119506
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.19697279930114747
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7450143814086914
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.19600640535354613
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.13780800104141236
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.13898559808731079
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.14069119691848755
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.14313280582427979
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.10326720476150512
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.10106240510940552
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.10102399587631225
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1443359971046448
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07220479846000671
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,16,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07221760153770447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,32,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.0735040009021759
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,64,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07480000257492066
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.14520959854125975
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,128,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.0754368007183075
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.20108160972595215
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,256,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07594559788703918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.1996448040008545
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4096,262144,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,1.5026111602783203
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.19847359657287597
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.14026559591293336
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.14133119583129883
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.1425887942314148
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.1445312023162842
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.19157760143280028
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,512,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.08025280237197877
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.14628159999847412
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4096,262144,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,1.5005087852478027
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.14776320457458497
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1024,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.16223679780960082
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.3692352056503296
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.18961280584335327
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.7541632175445556
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3742271900177002
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.37081279754638674
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.7439680099487305
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.7465983867645264
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,1,1,1,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004220800101757049
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,1,1,1,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.006431999802589417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.7541120052337646
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,2,1,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004611200094223023
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,2,1,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.00650240033864975
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,4,1,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004623999819159508
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,4,1,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.010694400221109391
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,8,1,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004620800167322159
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,8,1,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.016672000288963318
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,16,1,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004163200035691261
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,16,1,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.02542079985141754
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,32,1,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004524800181388855
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,32,1,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.13864959478378297
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,64,1,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004783999919891357
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,64,1,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.27825920581817626
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,128,1,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.006595200300216675
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,128,1,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5578559875488281
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.20096321105957032
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.20007998943328859
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.1993056058883667
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14137279987335205
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14154560565948487
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,256,1,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.008582399785518646
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14347200393676757
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14587520360946654
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,256,1,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.116256046295166
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14707839488983154
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,512,1,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.012755200266838074
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14855040311813356
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,fused_recurrent_gated_delta_rule,generation,512,1,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,2.232707214355469
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.18907519578933715
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_update,generation,1024,1,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.021609599888324737
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.37084479331970216
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.20088000297546388
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.19959360361099243
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.19908159971237183
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.13999680280685425
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.14203840494155884
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.14447360038757323
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.14559359550476075
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.1467967987060547
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.14794559478759767
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.19251840114593505
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.7460095882415771
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3687391996383667
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2048,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.7463583946228027
