framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,64,0.03549120128154755
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,32,0.02207999974489212
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,32,0.027449598908424376
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,16,0.01271039992570877
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,16,0.01873279958963394
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,8,0.008755200356245042
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,8,0.012614400684833526
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,4,0.008406399935483932
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,4,0.010003200173377991
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,2,0.006390400230884552
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,2,0.008579199761152267
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,384,1,0.006473600119352341
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,1,0.009574399888515472
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,128,0.09114239811897278
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,128,0.11762239933013915
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,16,0.010694400221109391
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,64,0.04861760139465332
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,16,0.01693120002746582
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,32,0.02715519964694977
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,16,0.015360000729560851
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,64,0.061654400825500486
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,32,0.03372800052165985
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,8,0.010239999741315842
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,4,0.008582399785518646
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,1,0.008432000130414962
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,8,0.014742399752140044
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,2,0.006409599632024765
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,4,0.010636799782514573
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,512,1,0.006460800021886826
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,2,0.008419200032949447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,384,64,0.04746879935264588
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,128,0.12715200185775757
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,64,0.06405760049819946
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,32,0.03524160087108612
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,64,0.08575360178947448
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,32,0.04743039906024933
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,16,0.020854400098323823
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,16,0.028332799673080444
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,8,0.012620800733566284
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,4,0.008505599945783615
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,4,0.01244800016283989
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,2,0.008441600203514098
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,2,0.01223680004477501
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,768,1,0.006467200070619583
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,1,0.00843520015478134
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,128,0.16726399660110475
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,128,0.3017791986465454
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,320,4,0.008540800213813782
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,64,0.0808896005153656
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,16,0.021715199947357176
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,32,0.04402880072593689
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,16,0.02698560059070587
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,64,0.11401280164718627
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,32,0.06179519891738892
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,16,0.03321920037269592
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,512,1,0.008390399813652038
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,4,0.010393600165843963
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,2,0.008511999994516373
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,4,0.014460800588130951
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,1,0.006313599646091461
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,128,0.21004159450531007
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,1,0.008550400286912918
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,64,0.12029759883880616
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,128,0.2482912063598633
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,768,8,0.018831999599933626
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,128,0.44828481674194337
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,64,0.21187520027160645
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,32,0.08451520204544068
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,16,0.0474047988653183
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,8,0.020931200683116914
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,8,0.026953598856925963
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,4,0.01265919953584671
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,4,0.017584000527858735
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,2,0.008537600189447403
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,2,0.012563200294971466
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,320,2,0.006457599997520447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,1,0.006604799628257751
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1536,1,0.008816000074148178
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1024,8,0.015216000378131866
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,8,0.022867199778556824
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,128,0.6042943954467773
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,1024,2,0.010582400113344192
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,32,0.08069120049476623
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,64,0.29763839244842527
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,16,0.0435808002948761
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,32,0.11094720363616943
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,16,0.06175680160522461
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,4,0.014694400131702423
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,4,0.02082560062408447
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,2,0.008700799942016602
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,32,0.06352959871292115
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,2,0.014348800480365752
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,1,0.008297599852085114
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,1,0.010527999699115753
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,128,0.4770175933837891
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,128,0.9054304122924804
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,64,0.2435296058654785
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,32,0.11779199838638306
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,128,0.3198080062866211
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,64,0.4504223823547363
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,32,0.20980160236358641
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,64,0.1651968002319336
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,16,0.08634560108184815
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,8,0.03343999981880188
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,4,0.019491200149059296
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,8,0.04749439954757691
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,4,0.026950401067733765
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,2,0.012675200402736665
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,2048,8,0.025750398635864258
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,1,0.008508799970149994
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,2048,8,0.0331743985414505
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,1,0.012457600235939026
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,1536,16,0.03523840010166168
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,64,0.31899518966674806
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,32,0.16543680429458618
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,64,0.6018847942352294
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,16,0.0806111991405487
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,8,0.04251199960708618
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,32,0.2970560073852539
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,4,0.0249439999461174
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,8,0.06167680025100708
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,128,1.205235195159912
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,2,0.014579200744628906
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,3072,16,0.06087999939918518
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,1,0.008515200018882752
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,1,0.012771199643611907
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,3072,2,0.016828800737857818
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,64,0.47535037994384766
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,128,1.1421664237976075
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,128,1.798569679260254
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,32,0.24348480701446534
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,64,0.9030688285827637
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,16,0.11848000288009644
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,16,0.11096960306167603
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,4096,128,0.6342944145202637
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,8,0.06129599809646606
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,16,0.21156480312347412
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,32,0.44728960990905764
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,4,0.03299199938774109
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,1,0.012518399953842163
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,4,0.047491198778152464
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,4096,2,0.020822399854660036
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,2,0.019180800020694732
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,6144,4,0.033379200100898745
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,2,0.026953598856925963
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,1,0.01672320067882538
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,16,0.16154559850692748
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,32,0.3179136037826538
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,32,0.6004000186920166
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,6144,8,0.08630399703979492
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,8,0.0786624014377594
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,16,0.298415994644165
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,64,1.203052806854248
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,64,0.6297791957855224
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,4,0.04219520092010498
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,8,0.10951360464096069
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,4,0.059977602958679196
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,1,0.01948480010032654
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,1,0.014483200013637542
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,2,0.03323520123958588
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,32,0.4730847835540771
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,128,1.5221759796142578
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,8192,128,2.4010400772094727
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,8192,2,0.02401919960975647
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,16,0.24190080165863037
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,32,0.9006048202514648
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,64,1.8016639709472657
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,64,1.1326720237731933
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,8,0.11846719980239868
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,4,0.06069120168685913
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,2,0.03347519934177399
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,8,0.20768001079559326
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,1,0.02197760045528412
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,2,0.04730879962444305
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,1,0.026998400688171387
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,4,0.08638719916343689
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,16,0.4464672088623047
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,12288,128,3.5951297760009764
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,32,0.6262720108032227
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,16,0.31711039543151853
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,64,1.510643196105957
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,32,1.2009823799133301
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,64,2.4024480819702148
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,12288,128,2.237731170654297
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,16,0.6006879806518555
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,8,0.16221120357513427
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,2,0.04201279878616333
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,4,0.07877439856529236
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,2,0.061552000045776364
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,1,0.03311359882354736
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,4,0.10502079725265503
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,128,4.799983978271484
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,128,3.0303199768066404
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,16384,8,0.2965888023376465
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,32,0.7903711795806885
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,16384,1,0.015830400586128234
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,64,2.9988256454467774
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,16,0.7514592170715332
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,32,1.4973567962646483
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,16,0.3954591989517212
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,64,1.8666751861572266
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,8,0.19914239645004272
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,2,0.051990401744842527
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,1,0.018806399405002595
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,4,0.09792320132255554
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,4,0.14784320592880248
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,1,0.039324799180030824
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,8,0.3623680114746094
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,2,0.07193599939346314
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,float16,20480,128,3.7767425537109376
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_gen_post,default,fp8,20480,128,6.007235336303711
